iso3,concept_id,category,computed_score,n_present,n_absent_penalty_relevant,f,floor_low,floor_sd,floor,penalty_w,penalty_regime,penalized_score,relevance,measurement_quality,effective_weight,weighted_contribution,low_confidence
MUS,24,Accountability,0.6434015191414343,6,0,1.0,0.1031318945714884,0.16183402351508852,0.0,0.0,none,0.6434015191414343,1.0,1.0,1.0,0.6434015191414343,False
MWI,24,Accountability,0.5701158928719119,6,0,1.0,0.1031318945714884,0.16183402351508852,0.0,0.0,none,0.5701158928719119,1.0,1.0,1.0,0.5701158928719119,False
MYS,24,Accountability,0.4906367973435979,6,0,1.0,0.1031318945714884,0.16183402351508852,0.0,0.0,none,0.4906367973435979,1.0,1.0,1.0,0.4906367973435979,False
NAM,24,Accountability,0.5920412012080708,6,0,1.0,0.1031318945714884,0.16183402351508852,0.0,0.0,none,0.5920412012080708,1.0,1.0,1.0,0.5920412012080708,False
NER,24,Accountability,0.5005381531145475,6,0,1.0,0.1031318945714884,0.16183402351508852,0.0,0.0,none,0.5005381531145475,1.0,1.0,1.0,0.5005381531145475,False
NGA,24,Accountability,0.5041199218742404,6,0,1.0,0.1031318945714884,0.16183402351508852,0.0,0.0,none,0.5041199218742404,1.0,1.0,1.0,0.5041199218742404,False
NIC,24,Accountability,0.162772787229991,6,0,1.0,0.1031318945714884,0.16183402351508852,0.0,0.0,none,0.162772787229991,1.0,1.0,1.0,0.162772787229991,False
NLD,24,Accountability,0.5957884154802998,6,0,1.0,0.1031318945714884,0.16183402351508852,0.0,0.0,none,0.5957884154802998,1.0,1.0,1.0,0.5957884154802998,False
NOR,24,Accountability,0.7481446472120453,6,0,1.0,0.1031318945714884,0.16183402351508852,0.0,0.0,none,0.7481446472120453,1.0,1.0,1.0,0.7481446472120453,False
NPL,24,Accountability,0.5627458216476395,6,0,1.0,0.1031318945714884,0.16183402351508852,0.0,0.0,none,0.5627458216476395,1.0,1.0,1.0,0.5627458216476395,False
NRU,24,Accountability,0.5597232115916067,2,0,1.0,0.1031318945714884,0.16183402351508852,0.0,0.0,none,0.5597232115916067,1.0,1.0,1.0,0.5597232115916067,True
NZL,24,Accountability,0.5887162609968378,6,0,1.0,0.1031318945714884,0.16183402351508852,0.0,0.0,none,0.5887162609968378,1.0,1.0,1.0,0.5887162609968378,False
OMN,24,Accountability,0.2849888543478822,6,0,1.0,0.1031318945714884,0.16183402351508852,0.0,0.0,none,0.2849888543478822,1.0,1.0,1.0,0.2849888543478822,False
PAK,24,Accountability,0.4494078720507044,6,0,1.0,0.1031318945714884,0.16183402351508852,0.0,0.0,none,0.4494078720507044,1.0,1.0,1.0,0.4494078720507044,False
PAN,24,Accountability,0.5703112281365708,6,0,1.0,0.1031318945714884,0.16183402351508852,0.0,0.0,none,0.5703112281365708,1.0,1.0,1.0,0.5703112281365708,False
PER,24,Accountability,0.4734669415244703,6,0,1.0,0.1031318945714884,0.16183402351508852,0.0,0.0,none,0.4734669415244703,1.0,1.0,1.0,0.4734669415244703,False
PHL,24,Accountability,0.4806213670278205,6,0,1.0,0.1031318945714884,0.16183402351508852,0.0,0.0,none,0.4806213670278205,1.0,1.0,1.0,0.4806213670278205,False
PLW,24,Accountability,0.6984897308968445,2,0,1.0,0.1031318945714884,0.16183402351508852,0.0,0.0,none,0.6984897308968445,1.0,1.0,1.0,0.6984897308968445,True
PNG,24,Accountability,0.5621165814388656,6,0,1.0,0.1031318945714884,0.16183402351508852,0.0,0.0,none,0.5621165814388656,1.0,1.0,1.0,0.5621165814388656,False
POL,24,Accountability,0.5859010379101566,6,0,1.0,0.1031318945714884,0.16183402351508852,0.0,0.0,none,0.5859010379101566,1.0,1.0,1.0,0.5859010379101566,False
PRT,24,Accountability,0.631266847408718,6,0,1.0,0.1031318945714884,0.16183402351508852,0.0,0.0,none,0.631266847408718,1.0,1.0,1.0,0.631266847408718,False
PRY,24,Accountability,0.4667039648720192,6,0,1.0,0.1031318945714884,0.16183402351508852,0.0,0.0,none,0.4667039648720192,1.0,1.0,1.0,0.4667039648720192,False
PSE,24,Accountability,0.2542268218560014,5,0,1.0,0.1031318945714884,0.16183402351508852,0.0,0.0,none,0.2542268218560014,1.0,1.0,1.0,0.2542268218560014,False
QAT,24,Accountability,0.2368905886556963,6,0,1.0,0.1031318945714884,0.16183402351508852,0.0,0.0,none,0.2368905886556963,1.0,1.0,1.0,0.2368905886556963,False
ROU,24,Accountability,0.5372076173569796,6,0,1.0,0.1031318945714884,0.16183402351508852,0.0,0.0,none,0.5372076173569796,1.0,1.0,1.0,0.5372076173569796,False
RUS,24,Accountability,0.1865135221165804,6,0,1.0,0.1031318945714884,0.16183402351508852,0.0,0.0,none,0.1865135221165804,1.0,1.0,1.0,0.1865135221165804,False
RWA,24,Accountability,0.2959188472964063,6,0,1.0,0.1031318945714884,0.16183402351508852,0.0,0.0,none,0.2959188472964063,1.0,1.0,1.0,0.2959188472964063,False
SAU,24,Accountability,0.2373035409575338,6,0,1.0,0.1031318945714884,0.16183402351508852,0.0,0.0,none,0.2373035409575338,1.0,1.0,1.0,0.2373035409575338,False
SDN,24,Accountability,0.2365803255371485,6,0,1.0,0.1031318945714884,0.16183402351508852,0.0,0.0,none,0.2365803255371485,1.0,1.0,1.0,0.2365803255371485,False
SEN,24,Accountability,0.5606095970411721,6,0,1.0,0.1031318945714884,0.16183402351508852,0.0,0.0,none,0.5606095970411721,1.0,1.0,1.0,0.5606095970411721,False
SGP,24,Accountability,0.3627432215560718,6,0,1.0,0.1031318945714884,0.16183402351508852,0.0,0.0,none,0.3627432215560718,1.0,1.0,1.0,0.3627432215560718,False
SLB,24,Accountability,0.5938369420628188,6,0,1.0,0.1031318945714884,0.16183402351508852,0.0,0.0,none,0.5938369420628188,1.0,1.0,1.0,0.5938369420628188,False
SLE,24,Accountability,0.5730715236614553,6,0,1.0,0.1031318945714884,0.16183402351508852,0.0,0.0,none,0.5730715236614553,1.0,1.0,1.0,0.5730715236614553,False
SLV,24,Accountability,0.3581686406477202,6,0,1.0,0.1031318945714884,0.16183402351508852,0.0,0.0,none,0.3581686406477202,1.0,1.0,1.0,0.3581686406477202,False
SMR,24,Accountability,0.733441005673539,2,0,1.0,0.1031318945714884,0.16183402351508852,0.0,0.0,none,0.733441005673539,1.0,1.0,1.0,0.733441005673539,True
SOM,24,Accountability,0.4048802936364841,6,0,1.0,0.1031318945714884,0.16183402351508852,0.0,0.0,none,0.4048802936364841,1.0,1.0,1.0,0.4048802936364841,False
SRB,24,Accountability,0.4101517604680852,6,0,1.0,0.1031318945714884,0.16183402351508852,0.0,0.0,none,0.4101517604680852,1.0,1.0,1.0,0.4101517604680852,False
SSD,24,Accountability,0.2435052364090215,6,0,1.0,0.1031318945714884,0.16183402351508852,0.0,0.0,none,0.2435052364090215,1.0,1.0,1.0,0.2435052364090215,False
STP,24,Accountability,0.5777109012147162,6,0,1.0,0.1031318945714884,0.16183402351508852,0.0,0.0,none,0.5777109012147162,1.0,1.0,1.0,0.5777109012147162,False
SUR,24,Accountability,0.6471137741019909,6,0,1.0,0.1031318945714884,0.16183402351508852,0.0,0.0,none,0.6471137741019909,1.0,1.0,1.0,0.6471137741019909,False
SVK,24,Accountability,0.5348957146795343,6,0,1.0,0.1031318945714884,0.16183402351508852,0.0,0.0,none,0.5348957146795343,1.0,1.0,1.0,0.5348957146795343,False
SVN,24,Accountability,0.6399914585757013,6,0,1.0,0.1031318945714884,0.16183402351508852,0.0,0.0,none,0.6399914585757013,1.0,1.0,1.0,0.6399914585757013,False
SWE,24,Accountability,0.7088982367487032,6,0,1.0,0.1031318945714884,0.16183402351508852,0.0,0.0,none,0.7088982367487032,1.0,1.0,1.0,0.7088982367487032,False
SWZ,24,Accountability,0.2365094614462892,6,0,1.0,0.1031318945714884,0.16183402351508852,0.0,0.0,none,0.2365094614462892,1.0,1.0,1.0,0.2365094614462892,False
SYC,24,Accountability,0.5924036665944222,6,0,1.0,0.1031318945714884,0.16183402351508852,0.0,0.0,none,0.5924036665944222,1.0,1.0,1.0,0.5924036665944222,False
SYR,24,Accountability,0.2596729969185059,6,0,1.0,0.1031318945714884,0.16183402351508852,0.0,0.0,none,0.2596729969185059,1.0,1.0,1.0,0.2596729969185059,False
TCD,24,Accountability,0.3147212855851503,6,0,1.0,0.1031318945714884,0.16183402351508852,0.0,0.0,none,0.3147212855851503,1.0,1.0,1.0,0.3147212855851503,False
TGO,24,Accountability,0.4019953270209748,6,0,1.0,0.1031318945714884,0.16183402351508852,0.0,0.0,none,0.4019953270209748,1.0,1.0,1.0,0.4019953270209748,False
THA,24,Accountability,0.4212878050463963,6,0,1.0,0.1031318945714884,0.16183402351508852,0.0,0.0,none,0.4212878050463963,1.0,1.0,1.0,0.4212878050463963,False
TJK,24,Accountability,0.1901578628901516,6,0,1.0,0.1031318945714884,0.16183402351508852,0.0,0.0,none,0.1901578628901516,1.0,1.0,1.0,0.1901578628901516,False
TLS,24,Accountability,0.601702252695147,6,0,1.0,0.1031318945714884,0.16183402351508852,0.0,0.0,none,0.601702252695147,1.0,1.0,1.0,0.601702252695147,False
TON,24,Accountability,0.6674655801916465,2,0,1.0,0.1031318945714884,0.16183402351508852,0.0,0.0,none,0.6674655801916465,1.0,1.0,1.0,0.6674655801916465,True
TTO,24,Accountability,0.6551974257554761,6,0,1.0,0.1031318945714884,0.16183402351508852,0.0,0.0,none,0.6551974257554761,1.0,1.0,1.0,0.6551974257554761,False
TUN,24,Accountability,0.364551325093417,6,0,1.0,0.1031318945714884,0.16183402351508852,0.0,0.0,none,0.364551325093417,1.0,1.0,1.0,0.364551325093417,False
TUR,24,Accountability,0.3170093555292576,6,0,1.0,0.1031318945714884,0.16183402351508852,0.0,0.0,none,0.3170093555292576,1.0,1.0,1.0,0.3170093555292576,False
TUV,24,Accountability,0.7135405400916555,2,0,1.0,0.1031318945714884,0.16183402351508852,0.0,0.0,none,0.7135405400916555,1.0,1.0,1.0,0.7135405400916555,True
TZA,24,Accountability,0.4055945591007046,6,0,1.0,0.1031318945714884,0.16183402351508852,0.0,0.0,none,0.4055945591007046,1.0,1.0,1.0,0.4055945591007046,False
UGA,24,Accountability,0.3647745468543141,6,0,1.0,0.1031318945714884,0.16183402351508852,0.0,0.0,none,0.3647745468543141,1.0,1.0,1.0,0.3647745468543141,False
UKR,24,Accountability,0.4970905317458984,6,0,1.0,0.1031318945714884,0.16183402351508852,0.0,0.0,none,0.4970905317458984,1.0,1.0,1.0,0.4970905317458984,False
URY,24,Accountability,0.6474321508557154,6,0,1.0,0.1031318945714884,0.16183402351508852,0.0,0.0,none,0.6474321508557154,1.0,1.0,1.0,0.6474321508557154,False
USA,24,Accountability,0.6470527621390746,6,0,1.0,0.1031318945714884,0.16183402351508852,0.0,0.0,none,0.6470527621390746,1.0,1.0,1.0,0.6470527621390746,False
UZB,24,Accountability,0.2868765760219569,6,0,1.0,0.1031318945714884,0.16183402351508852,0.0,0.0,none,0.2868765760219569,1.0,1.0,1.0,0.2868765760219569,False
VCT,24,Accountability,0.7135405400916555,2,0,1.0,0.1031318945714884,0.16183402351508852,0.0,0.0,none,0.7135405400916555,1.0,1.0,1.0,0.7135405400916555,True
VEN,24,Accountability,0.2603106048568201,6,0,1.0,0.1031318945714884,0.16183402351508852,0.0,0.0,none,0.2603106048568201,1.0,1.0,1.0,0.2603106048568201,False
VNM,24,Accountability,0.3060782892702656,6,0,1.0,0.1031318945714884,0.16183402351508852,0.0,0.0,none,0.3060782892702656,1.0,1.0,1.0,0.3060782892702656,False
VUT,24,Accountability,0.6553949005755393,6,0,1.0,0.1031318945714884,0.16183402351508852,0.0,0.0,none,0.6553949005755393,1.0,1.0,1.0,0.6553949005755393,False
WSM,24,Accountability,0.6922576512140999,2,0,1.0,0.1031318945714884,0.16183402351508852,0.0,0.0,none,0.6922576512140999,1.0,1.0,1.0,0.6922576512140999,True
XKX,24,Accountability,0.5039384646166652,6,0,1.0,0.1031318945714884,0.16183402351508852,0.0,0.0,none,0.5039384646166652,1.0,1.0,1.0,0.5039384646166652,False
YEM,24,Accountability,0.2932697517785012,6,0,1.0,0.1031318945714884,0.16183402351508852,0.0,0.0,none,0.2932697517785012,1.0,1.0,1.0,0.2932697517785012,False
ZAF,24,Accountability,0.6016256753916972,6,0,1.0,0.1031318945714884,0.16183402351508852,0.0,0.0,none,0.6016256753916972,1.0,1.0,1.0,0.6016256753916972,False
ZMB,24,Accountability,0.5945192418586874,6,0,1.0,0.1031318945714884,0.16183402351508852,0.0,0.0,none,0.5945192418586874,1.0,1.0,1.0,0.5945192418586874,False
ZWE,24,Accountability,0.3542776011906277,6,0,1.0,0.1031318945714884,0.16183402351508852,0.0,0.0,none,0.3542776011906277,1.0,1.0,1.0,0.3542776011906277,False
AFG,25,Accountability,0.3361969259936842,7,0,1.0,0.2373851768465152,0.12787958251484258,0.10950559433167262,0.0,none,0.3361969259936842,1.0,1.0,1.0,0.3361969259936842,False
AGO,25,Accountability,0.4245347281657302,7,0,1.0,0.2373851768465152,0.12787958251484258,0.10950559433167262,0.0,none,0.4245347281657302,1.0,1.0,1.0,0.4245347281657302,False
ALB,25,Accountability,0.5455891529363263,7,0,1.0,0.2373851768465152,0.12787958251484258,0.10950559433167262,0.0,none,0.5455891529363263,1.0,1.0,1.0,0.5455891529363263,False
AND,25,Accountability,0.5815982092124732,3,1,0.75,0.2373851768465152,0.12787958251484258,0.10950559433167262,0.0,none,0.5815982092124732,1.0,1.0,1.0,0.5815982092124732,True
ARE,25,Accountability,0.3946190984056807,5,2,0.7142857142857143,0.2373851768465152,0.12787958251484258,0.10950559433167262,0.0,none,0.3946190984056807,1.0,1.0,1.0,0.3946190984056807,False
ARG,25,Accountability,0.5324663802850624,7,0,1.0,0.2373851768465152,0.12787958251484258,0.10950559433167262,0.0,none,0.5324663802850624,1.0,1.0,1.0,0.5324663802850624,False
ARM,25,Accountability,0.567561927167082,6,0,1.0,0.2373851768465152,0.12787958251484258,0.10950559433167262,0.0,none,0.567561927167082,1.0,1.0,1.0,0.567561927167082,False
ATG,25,Accountability,0.5335466356854465,4,1,0.8,0.2373851768465152,0.12787958251484258,0.10950559433167262,0.0,none,0.5335466356854465,1.0,1.0,1.0,0.5335466356854465,False
AUS,25,Accountability,0.6708092905784548,7,0,1.0,0.2373851768465152,0.12787958251484258,0.10950559433167262,0.0,none,0.6708092905784548,1.0,1.0,1.0,0.6708092905784548,False
AUT,25,Accountability,0.5810265631900818,6,1,0.8571428571428571,0.2373851768465152,0.12787958251484258,0.10950559433167262,0.0,none,0.5810265631900818,1.0,1.0,1.0,0.5810265631900818,False
AZE,25,Accountability,0.4074854096714593,6,0,1.0,0.2373851768465152,0.12787958251484258,0.10950559433167262,0.0,none,0.4074854096714593,1.0,1.0,1.0,0.4074854096714593,False
BDI,25,Accountability,0.2609383761656399,6,0,1.0,0.2373851768465152,0.12787958251484258,0.10950559433167262,0.0,none,0.2609383761656399,1.0,1.0,1.0,0.2609383761656399,False
BEL,25,Accountability,0.6530832982293433,6,1,0.8571428571428571,0.2373851768465152,0.12787958251484258,0.10950559433167262,0.0,none,0.6530832982293433,1.0,1.0,1.0,0.6530832982293433,False
BEN,25,Accountability,0.4198615816514721,7,0,1.0,0.2373851768465152,0.12787958251484258,0.10950559433167262,0.0,none,0.4198615816514721,1.0,1.0,1.0,0.4198615816514721,False
BFA,25,Accountability,0.4120696821120393,7,0,1.0,0.2373851768465152,0.12787958251484258,0.10950559433167262,0.0,none,0.4120696821120393,1.0,1.0,1.0,0.4120696821120393,False
BGD,25,Accountability,0.4765169629865903,7,0,1.0,0.2373851768465152,0.12787958251484258,0.10950559433167262,0.0,none,0.4765169629865903,1.0,1.0,1.0,0.4765169629865903,False
BGR,25,Accountability,0.575416305111509,7,0,1.0,0.2373851768465152,0.12787958251484258,0.10950559433167262,0.0,none,0.575416305111509,1.0,1.0,1.0,0.575416305111509,False
BHR,25,Accountability,0.3378766749866491,5,1,0.8333333333333334,0.2373851768465152,0.12787958251484258,0.10950559433167262,0.0,none,0.3378766749866491,1.0,1.0,1.0,0.3378766749866491,False
BHS,25,Accountability,0.4685556155543954,4,1,0.8,0.2373851768465152,0.12787958251484258,0.10950559433167262,0.0,none,0.4685556155543954,1.0,1.0,1.0,0.4685556155543954,False
BIH,25,Accountability,0.5241556850535833,7,0,1.0,0.2373851768465152,0.12787958251484258,0.10950559433167262,0.0,none,0.5241556850535833,1.0,1.0,1.0,0.5241556850535833,False
BLR,25,Accountability,0.2470322190158842,6,1,0.8571428571428571,0.2373851768465152,0.12787958251484258,0.10950559433167262,0.0,none,0.2470322190158842,1.0,1.0,1.0,0.2470322190158842,False
BLZ,25,Accountability,0.4318618974907381,4,1,0.8,0.2373851768465152,0.12787958251484258,0.10950559433167262,0.0,none,0.4318618974907381,1.0,1.0,1.0,0.4318618974907381,False
BOL,25,Accountability,0.4461664600071769,7,0,1.0,0.2373851768465152,0.12787958251484258,0.10950559433167262,0.0,none,0.4461664600071769,1.0,1.0,1.0,0.4461664600071769,False
BRA,25,Accountability,0.6691020707495932,7,0,1.0,0.2373851768465152,0.12787958251484258,0.10950559433167262,0.0,none,0.6691020707495932,1.0,1.0,1.0,0.6691020707495932,False
BRB,25,Accountability,0.5030092221790308,6,1,0.8571428571428571,0.2373851768465152,0.12787958251484258,0.10950559433167262,0.0,none,0.5030092221790308,1.0,1.0,1.0,0.5030092221790308,False
BRN,25,Accountability,0.2626543987088006,2,2,0.5,0.2373851768465152,0.12787958251484258,0.10950559433167262,0.0,none,0.2626543987088006,1.0,1.0,1.0,0.2626543987088006,True
BTN,25,Accountability,0.5436190791495973,5,1,0.8333333333333334,0.2373851768465152,0.12787958251484258,0.10950559433167262,0.0,none,0.5436190791495973,1.0,1.0,1.0,0.5436190791495973,False
BWA,25,Accountability,0.4196032021972581,7,0,1.0,0.2373851768465152,0.12787958251484258,0.10950559433167262,0.0,none,0.4196032021972581,1.0,1.0,1.0,0.4196032021972581,False
CAF,25,Accountability,0.2817573515133322,6,0,1.0,0.2373851768465152,0.12787958251484258,0.10950559433167262,0.0,none,0.2817573515133322,1.0,1.0,1.0,0.2817573515133322,False
CAN,25,Accountability,0.6497136910349585,7,0,1.0,0.2373851768465152,0.12787958251484258,0.10950559433167262,0.0,none,0.6497136910349585,1.0,1.0,1.0,0.6497136910349585,False
CHE,25,Accountability,0.7017296272776162,5,1,0.8333333333333334,0.2373851768465152,0.12787958251484258,0.10950559433167262,0.0,none,0.7017296272776162,1.0,1.0,1.0,0.7017296272776162,False
CHL,25,Accountability,0.6856343270275194,7,0,1.0,0.2373851768465152,0.12787958251484258,0.10950559433167262,0.0,none,0.6856343270275194,1.0,1.0,1.0,0.6856343270275194,False
CHN,25,Accountability,0.3856785588619307,6,1,0.8571428571428571,0.2373851768465152,0.12787958251484258,0.10950559433167262,0.0,none,0.3856785588619307,1.0,1.0,1.0,0.3856785588619307,False
CIV,25,Accountability,0.4553090351096288,7,0,1.0,0.2373851768465152,0.12787958251484258,0.10950559433167262,0.0,none,0.4553090351096288,1.0,1.0,1.0,0.4553090351096288,False
CMR,25,Accountability,0.319624714717403,7,0,1.0,0.2373851768465152,0.12787958251484258,0.10950559433167262,0.0,none,0.319624714717403,1.0,1.0,1.0,0.319624714717403,False
COD,25,Accountability,0.3408470078405993,7,0,1.0,0.2373851768465152,0.12787958251484258,0.10950559433167262,0.0,none,0.3408470078405993,1.0,1.0,1.0,0.3408470078405993,False
COG,25,Accountability,0.305887389101368,6,1,0.8571428571428571,0.2373851768465152,0.12787958251484258,0.10950559433167262,0.0,none,0.305887389101368,1.0,1.0,1.0,0.305887389101368,False
COL,25,Accountability,0.5548555600039735,7,0,1.0,0.2373851768465152,0.12787958251484258,0.10950559433167262,0.0,none,0.5548555600039735,1.0,1.0,1.0,0.5548555600039735,False
COM,25,Accountability,0.290117748654993,6,0,1.0,0.2373851768465152,0.12787958251484258,0.10950559433167262,0.0,none,0.290117748654993,1.0,1.0,1.0,0.290117748654993,False
CPV,25,Accountability,0.511875294543416,5,1,0.8333333333333334,0.2373851768465152,0.12787958251484258,0.10950559433167262,0.0,none,0.511875294543416,1.0,1.0,1.0,0.511875294543416,False
CRI,25,Accountability,0.6248276849594445,7,0,1.0,0.2373851768465152,0.12787958251484258,0.10950559433167262,0.0,none,0.6248276849594445,1.0,1.0,1.0,0.6248276849594445,False
CUB,25,Accountability,0.344568627469147,4,2,0.6666666666666666,0.2373851768465152,0.12787958251484258,0.10950559433167262,0.0,none,0.344568627469147,1.0,1.0,1.0,0.344568627469147,False
CYP,25,Accountability,0.5936657621375663,6,1,0.8571428571428571,0.2373851768465152,0.12787958251484258,0.10950559433167262,0.0,none,0.5936657621375663,1.0,1.0,1.0,0.5936657621375663,False
CZE,25,Accountability,0.6255844238595472,7,0,1.0,0.2373851768465152,0.12787958251484258,0.10950559433167262,0.0,none,0.6255844238595472,1.0,1.0,1.0,0.6255844238595472,False
DEU,25,Accountability,0.7066469576789862,7,0,1.0,0.2373851768465152,0.12787958251484258,0.10950559433167262,0.0,none,0.7066469576789862,1.0,1.0,1.0,0.7066469576789862,False
DJI,25,Accountability,0.3395465914048298,5,1,0.8333333333333334,0.2373851768465152,0.12787958251484258,0.10950559433167262,0.0,none,0.3395465914048298,1.0,1.0,1.0,0.3395465914048298,False
DMA,25,Accountability,0.3367695341701863,4,1,0.8,0.2373851768465152,0.12787958251484258,0.10950559433167262,0.0,none,0.3367695341701863,1.0,1.0,1.0,0.3367695341701863,False
DNK,25,Accountability,0.7045341215484403,6,1,0.8571428571428571,0.2373851768465152,0.12787958251484258,0.10950559433167262,0.0,none,0.7045341215484403,1.0,1.0,1.0,0.7045341215484403,False
DOM,25,Accountability,0.5627155500796659,7,0,1.0,0.2373851768465152,0.12787958251484258,0.10950559433167262,0.0,none,0.5627155500796659,1.0,1.0,1.0,0.5627155500796659,False
DZA,25,Accountability,0.3834969251072212,7,0,1.0,0.2373851768465152,0.12787958251484258,0.10950559433167262,0.0,none,0.3834969251072212,1.0,1.0,1.0,0.3834969251072212,False
