iso3,concept_id,magnitude,breadth,n_slope_metrics,n_improving,n_flat,n_deteriorating
FJI,14,-0.013113088407610218,-0.3333333333333333,3,0,2,1
FJI,15,0.0043736020481446964,0.2,5,1,4,0
FJI,16,-0.005800385690188296,0.0,3,1,1,1
FJI,17,0.0003876168343838393,,1,0,1,0
FJI,18,0.0034420678888209947,0.0,3,0,3,0
FJI,19,0.0103096775442788,0.6,5,3,2,0
FJI,20,0.0017988526100802442,0.0,9,0,9,0
FJI,21,0.004558514098843741,0.1111111111111111,9,2,6,1
FJI,22,0.00546837040380091,0.25,8,2,6,0
FJI,23,-0.006197870284979194,0.125,8,3,3,2
FJI,24,0.01110041355028856,0.3333333333333333,6,2,4,0
FJI,25,0.010097213007679387,,2,1,1,0
FSM,1,1.744385502484535e-17,,1,0,1,0
FSM,2,1.687641752875337e-17,,2,0,2,0
FSM,3,,,0,0,0,0
FSM,4,,,0,0,0,0
FSM,5,,,0,0,0,0
FSM,6,,,0,0,0,0
FSM,8,,,0,0,0,0
FSM,9,,,0,0,0,0
FSM,10,,,0,0,0,0
FSM,11,,,0,0,0,0
FSM,12,-4.024827747784307e-18,,2,0,2,0
FSM,13,,,0,0,0,0
FSM,14,,,0,0,0,0
FSM,15,,,0,0,0,0
FSM,16,,,0,0,0,0
FSM,17,,,0,0,0,0
FSM,18,,,0,0,0,0
FSM,19,,,0,0,0,0
FSM,20,1.6660880008405055e-17,,1,0,1,0
FSM,21,-0.0010287801270111837,,1,0,1,0
FSM,22,2.4652342212201652e-17,,2,0,2,0
FSM,23,-1.484852186464273e-17,0.0,3,0,3,0
FSM,24,-0.0005143900635055711,,2,0,2,0
FSM,25,,,0,0,0,0
GAB,1,-0.0003334637755690507,0.0,5,0,5,0
GAB,2,-0.02378085164255708,-0.4,5,0,3,2
GAB,3,,,0,0,0,0
GAB,4,-0.0020570609675648168,,2,0,2,0
GAB,5,,,0,0,0,0
GAB,6,0.002173224120655706,,1,0,1,0
GAB,8,,,0,0,0,0
GAB,9,,,0,0,0,0
GAB,10,-6.175358608273487e-18,,1,0,1,0
GAB,11,,,0,0,0,0
GAB,12,0.0031768388106414905,,2,0,2,0
GAB,13,0.01460091270035894,,2,1,1,0
GAB,14,0.0028119213803348537,0.0,5,0,5,0
GAB,15,0.00219723677200592,0.0,7,0,7,0
GAB,16,-0.009178275066742965,-0.6,5,0,2,3
GAB,17,0.012062773123155405,,2,1,1,0
GAB,18,0.013853457377894337,0.5,4,2,2,0
GAB,19,-0.0009896753233463748,0.0,5,0,5,0
GAB,20,0.009752892394112977,0.5,4,2,2,0
GAB,21,0.012036391660774038,0.2222222222222222,9,3,5,1
GAB,22,0.008563179556377113,0.625,8,5,3,0
GAB,23,0.0011053515161082922,0.125,8,2,5,1
GAB,24,0.010201038824307463,0.0,6,1,4,1
GAB,25,0.0006680810085798065,-0.3333333333333333,3,0,2,1
GEO,1,-0.023716393228841927,-0.8,5,0,1,4
GEO,2,-0.007526018664715556,-0.4,5,0,3,2
GEO,3,,,0,0,0,0
GEO,4,-0.023331570417962993,,2,0,1,1
GEO,5,,,0,0,0,0
GEO,6,-0.0025435123086056492,,1,0,1,0
GEO,8,,,0,0,0,0
GEO,9,,,0,0,0,0
GEO,10,0.024131504330370816,,1,1,0,0
GEO,11,,,0,0,0,0
GEO,12,0.0039261309663692736,0.3333333333333333,3,1,2,0
GEO,13,-0.017002069051914617,,2,0,1,1
GEO,14,-0.023398931061080527,-0.8,5,0,1,4
GEO,15,-0.019152526171373665,-0.2857142857142857,7,1,3,3
GEO,16,-0.03270398677990586,-0.8,5,0,1,4
GEO,17,-0.0021676299172120506,,2,0,2,0
GEO,18,-0.02363730240002173,-0.75,4,0,1,3
GEO,19,-0.030626925755571265,-0.8,5,0,1,4
GEO,20,-0.025953323993838734,-0.8888888888888888,9,0,1,8
GEO,21,-0.043737285500845234,-0.7777777777777778,9,0,2,7
GEO,22,-0.009303025858160877,-0.25,8,0,6,2
GEO,23,-0.04604599514838741,-0.5,8,1,2,5
GEO,24,-0.06606163740554258,-1.0,6,0,0,6
GEO,25,-0.01717774983166318,-0.6666666666666666,3,0,1,2
GIN,1,0.02972741379619544,0.4,5,2,3,0
GIN,2,0.007203567554158275,0.4,5,2,3,0
GIN,3,,,0,0,0,0
GIN,4,-0.0021790058812358186,,2,0,2,0
GIN,5,,,0,0,0,0
GIN,6,-0.004358011762471631,,1,0,1,0
GIN,8,,,0,0,0,0
GIN,9,,,0,0,0,0
GIN,10,-5.540333799155186e-18,,1,0,1,0
GIN,11,,,0,0,0,0
GIN,12,4.091231786516179e-18,,2,0,2,0
GIN,13,-0.018003956321634956,,2,0,1,1
GIN,14,0.005166787951761137,0.2,5,1,4,0
GIN,15,-0.012079138850477645,-0.2857142857142857,7,0,5,2
GIN,16,0.0003924335705995467,0.0,5,1,3,1
GIN,17,-0.002503014407365406,,2,0,2,0
GIN,18,0.016353461509177596,0.5,4,2,2,0
GIN,19,0.072972031792616,1.0,5,5,0,0
GIN,20,0.0011310347965822153,0.25,4,1,3,0
GIN,21,0.02913625555688544,0.1111111111111111,9,2,6,1
GIN,22,0.0023960242692568695,0.0,8,0,8,0
GIN,23,0.008692571410573158,0.125,8,2,5,1
GIN,24,-0.003681301326873544,-0.16666666666666666,6,0,5,1
GIN,25,0.01164650696924798,0.3333333333333333,3,1,2,0
GMB,1,0.008314571725696737,0.4,5,2,3,0
GMB,2,0.004476074309018276,0.4,5,2,3,0
GMB,3,,,0,0,0,0
GMB,4,0.003912874547221523,,2,1,1,0
GMB,5,0.02322782705200698,,1,1,0,0
GMB,6,-0.004059840777313275,,1,0,1,0
GMB,8,,,0,0,0,0
GMB,9,,,0,0,0,0
GMB,10,4.9641068369649854e-17,,1,0,1,0
GMB,11,,,0,0,0,0
GMB,12,-2.0594100796220614e-17,,2,0,2,0
GMB,13,0.0057522031459979125,,2,1,1,0
GMB,14,0.002302028652237735,0.2,5,1,4,0
GMB,15,0.012247762764386216,0.2857142857142857,7,2,5,0
GMB,16,-0.0007061277508983413,0.2,5,1,4,0
GMB,17,0.002221758215344981,,2,0,2,0
GMB,18,0.0007594379423020194,0.0,4,0,4,0
GMB,19,0.0033464471230804345,0.2,5,1,4,0
GMB,20,-0.0005037251863897181,-0.1111111111111111,9,0,8,1
GMB,21,-0.003470433015019243,-0.2222222222222222,9,0,7,2
GMB,22,0.00041447349819894103,0.0,8,0,8,0
GMB,23,0.002857190972383011,0.0,8,0,8,0
GMB,24,-0.0036202236247954624,-0.16666666666666666,6,0,5,1
GMB,25,0.00460957273857414,0.0,3,0,3,0
GNB,1,-0.019183094272482448,-0.4,5,0,3,2
GNB,2,-0.015517974880418279,-0.5,4,0,2,2
GNB,3,,,0,0,0,0
GNB,4,-0.0055982438159730575,,1,0,1,0
GNB,5,,,0,0,0,0
GNB,6,,,0,0,0,0
GNB,8,,,0,0,0,0
GNB,9,,,0,0,0,0
GNB,10,0.018040368705184766,,1,1,0,0
GNB,11,,,0,0,0,0
GNB,12,6.36979241434246e-20,,2,0,2,0
GNB,13,-0.013352837047336958,,2,0,1,1
GNB,14,-0.004105284642135657,-0.3333333333333333,3,0,2,1
GNB,15,-0.05287495662107451,-0.4,5,1,1,3
GNB,16,-0.03068264345644672,-0.25,4,1,1,2
GNB,17,-0.09854081300776803,,1,0,0,1
GNB,18,-0.026203040938616175,,2,0,0,2
GNB,19,-0.028994077780690963,-0.6666666666666666,3,0,1,2
GNB,20,-0.047456958651029266,-0.75,4,0,1,3
GNB,21,-0.0012568590115467253,0.0,9,0,9,0
GNB,22,-0.05860245965936072,-0.625,8,0,3,5
GNB,23,-0.004880139239701799,-0.125,8,0,7,1
GNB,24,-0.0019104870090578343,-0.16666666666666666,6,0,5,1
GNB,25,-0.005562231418659458,,2,0,1,1
GNQ,1,-0.005472908110264742,-0.2,5,0,4,1
GNQ,2,0.006054109428459724,0.25,4,1,3,0
GNQ,3,,,0,0,0,0
GNQ,4,0.09506193873472915,,1,1,0,0
GNQ,5,,,0,0,0,0
GNQ,6,,,0,0,0,0
GNQ,8,,,0,0,0,0
GNQ,9,,,0,0,0,0
GNQ,10,-0.04991838325016885,,1,0,0,1
GNQ,11,,,0,0,0,0
GNQ,12,1.9483704904992945e-18,,2,0,2,0
GNQ,13,0.06764542872082344,,2,2,0,0
GNQ,14,-0.009844898960589184,-0.3333333333333333,3,0,2,1
GNQ,15,-0.0008404572149742235,0.0,5,0,5,0
GNQ,16,-0.006233383624000283,-0.5,4,0,2,2
GNQ,17,2.1668829208900077e-17,,1,0,1,0
GNQ,18,0.0013979810688727592,0.0,3,0,3,0
GNQ,19,-5.190226143114464e-18,0.0,5,0,5,0
GNQ,20,-0.002565202307606438,-0.1111111111111111,9,0,8,1
GNQ,21,0.008732516744695955,0.0,9,2,5,2
GNQ,22,0.002299182317969033,0.125,8,2,5,1
GNQ,23,-0.010394796188618582,-0.25,8,0,6,2
GNQ,24,-0.0070104080992333265,-0.16666666666666666,6,1,3,2
GNQ,25,1.0901166544410575e-17,,2,0,2,0
GRD,1,1.744385502484535e-17,,1,0,1,0
GRD,2,-0.0036734345823972382,-0.3333333333333333,3,0,2,1
GRD,3,,,0,0,0,0
GRD,4,-0.010234423207123006,,1,0,0,1
GRD,5,,,0,0,0,0
GRD,6,-0.010234423207123006,,1,0,0,1
GRD,8,,,0,0,0,0
GRD,9,,,0,0,0,0
GRD,10,,,0,0,0,0
GRD,11,,,0,0,0,0
GRD,12,0.0010798122065727564,,2,0,2,0
GRD,13,,,0,0,0,0
GRD,14,0.0004824033275060818,,2,0,2,0
GRD,15,-0.00044915521723662595,,2,0,2,0
GRD,16,-0.011020303747191748,,1,0,0,1
GRD,17,-0.019288834497379663,,1,0,0,1
GRD,18,-0.001584491377800742,,1,0,1,0
GRD,19,,,0,0,0,0
GRD,20,-3.919341373037023e-17,,1,0,1,0
GRD,21,0.004179419265989917,,1,0,1,0
GRD,22,1.4858307362820283e-17,,2,0,2,0
GRD,23,-2.2194048001678756e-17,0.0,3,0,3,0
GRD,24,0.0020897096329949793,,2,0,2,0
GRD,25,0.0017345918051498701,,1,0,1,0
GTM,1,0.0410355858819436,0.8,5,4,1,0
GTM,2,0.0017874911799916997,0.2,5,1,4,0
GTM,3,,,0,0,0,0
GTM,4,0.028507766741324585,,2,1,1,0
GTM,5,,,0,0,0,0
GTM,6,-0.004046898048254857,,1,0,1,0
GTM,8,,,0,0,0,0
GTM,9,,,0,0,0,0
GTM,10,4.305135712038644e-17,,1,0,1,0
GTM,11,,,0,0,0,0
GTM,12,0.0017136150234741143,,2,0,2,0
GTM,13,0.0014213373365216718,,2,0,2,0
GTM,14,0.02125335594236149,0.4,5,2,3,0
GTM,15,0.01999633984239396,0.5714285714285714,7,4,3,0
GTM,16,0.002060267973252683,0.2,5,1,4,0
GTM,17,-0.009842259171496974,,2,0,1,1
GTM,18,0.021034567466425295,0.5,4,2,2,0
GTM,19,0.05611791548372876,0.8,5,4,1,0
GTM,20,0.0011136922638672624,0.0,9,2,5,2
GTM,21,0.033041971289483524,0.5555555555555556,9,5,4,0
GTM,22,-0.01017134017368357,0.0,8,1,6,1
GTM,23,0.002670318425009073,0.5,8,5,2,1
GTM,24,0.03977525831417648,0.16666666666666666,6,2,3,1
GTM,25,0.031554506395536135,0.6666666666666666,3,2,1,0
GUY,1,0.0002292455598361095,0.0,5,0,5,0
GUY,2,-0.005878025342451463,-0.2,5,0,4,1
GUY,3,,,0,0,0,0
GUY,4,-0.0008183202097206618,,2,0,2,0
GUY,5,,,0,0,0,0
GUY,6,-0.0016366404194413729,,1,0,1,0
GUY,8,,,0,0,0,0
GUY,9,,,0,0,0,0
GUY,10,-0.00736079186367896,,1,0,1,0
GUY,11,,,0,0,0,0
GUY,12,-2.1381497859345513e-17,,2,0,2,0
GUY,13,0.005139136676012649,,2,1,0,1
GUY,14,-0.003782460925436687,-0.2,5,0,4,1
GUY,15,-0.011756507630962365,-0.14285714285714285,7,0,6,1
GUY,16,0.00037391911666198943,0.0,5,0,5,0
GUY,17,0.005450517185033791,,2,0,2,0
GUY,18,-0.0021912984037061028,0.0,4,0,4,0
GUY,19,-0.0034108351934114,-0.2,5,0,4,1
GUY,20,0.04017743396563671,0.6666666666666666,9,6,3,0
GUY,21,-0.01129817827416986,-0.3333333333333333,9,1,4,4
GUY,22,0.00728987391385967,0.25,8,2,6,0
GUY,23,-0.008457675348974762,-0.25,8,0,6,2
GUY,24,-0.0023250691811303598,-0.16666666666666666,6,0,5,1
GUY,25,-0.0014503196754429646,0.0,3,0,3,0
HND,1,0.002780645201007614,0.2,5,1,4,0
HND,2,0.0011543311624283258,0.0,5,1,3,1
HND,3,,,0,0,0,0
HND,4,0.014158337621902727,,2,1,1,0
HND,5,,,0,0,0,0
HND,6,0.0006842449334260809,,1,0,1,0
HND,8,,,0,0,0,0
HND,9,,,0,0,0,0
HND,10,-0.11052437914083248,,1,0,0,1
HND,11,,,0,0,0,0
HND,12,0.0017742566510171797,,2,0,2,0
HND,13,0.0013147408785114838,,2,0,2,0
HND,14,0.001084112866244052,0.0,5,0,5,0
HND,15,-0.00028838439004862305,0.14285714285714285,7,2,4,1
HND,16,-0.0016835371996908475,-0.2,5,0,4,1
HND,17,-0.005198488824703687,,2,0,1,1
HND,18,-0.0032136349377318817,-0.25,4,0,3,1
HND,19,0.015679141599202313,0.8,5,4,1,0
HND,20,-0.04423926762426977,-0.4444444444444444,9,2,1,6
HND,21,-0.0028844405350764556,-0.1111111111111111,9,0,8,1
HND,22,-0.0007030625148355469,-0.125,8,0,7,1
HND,23,-0.016912071748546902,-0.125,8,2,3,3
HND,24,-0.0010380063237562553,-0.16666666666666666,6,0,5,1
HND,25,-0.015184246811821267,-0.3333333333333333,3,0,2,1
HTI,1,-0.00011583346311452768,0.0,5,0,5,0
HTI,2,-0.0030826888747497836,-0.2,5,1,2,2
HTI,3,,,0,0,0,0
HTI,4,-0.00014159727589711617,,2,1,0,1
HTI,5,,,0,0,0,0
HTI,6,-0.014634745331305328,,1,0,0,1
HTI,8,,,0,0,0,0
HTI,9,,,0,0,0,0
HTI,10,4.511911492792095e-18,,1,0,1,0
HTI,11,,,0,0,0,0
HTI,12,6.36979241434246e-20,,2,0,2,0
HTI,13,-0.014560427859943305,,2,1,0,1
HTI,14,0.0013166829940876458,0.0,5,0,5,0
HTI,15,-0.007229256129024401,-0.14285714285714285,7,2,2,3
HTI,16,-0.005418955790971069,-0.4,5,0,3,2
HTI,17,-0.00026939367390751284,,2,1,0,1
HTI,18,0.003941629415870375,0.0,3,0,3,0
HTI,19,-0.10416862059325166,-0.6666666666666666,3,0,1,2
HTI,20,-0.008705463695987656,0.0,4,1,2,1
HTI,21,-0.003496481392645409,-0.2222222222222222,9,0,7,2
HTI,22,-0.002668287807982657,-0.25,8,1,4,3
HTI,23,-0.013280385715964535,-0.25,8,1,4,3
HTI,24,-0.002047651696139246,-0.16666666666666666,6,0,5,1
HTI,25,-0.0027659397938994555,0.0,3,0,3,0
IRN,1,-0.0026664482600989485,-0.2,5,0,4,1
IRN,2,-0.007020025913103233,-0.2,5,0,4,1
IRN,3,,,0,0,0,0
IRN,4,0.0024233931615263594,,2,0,2,0
IRN,5,,,0,0,0,0
IRN,6,-0.004162798332976732,,1,0,1,0
IRN,8,,,0,0,0,0
IRN,9,,,0,0,0,0
IRN,10,1.8698086309623872e-18,,1,0,1,0
IRN,11,,,0,0,0,0
IRN,12,-0.0017616230422321313,0.0,3,0,3,0
IRN,13,-0.00032868521962707635,,2,0,2,0
IRN,14,-0.005299881791928083,-0.2,5,0,4,1
IRN,15,-0.013616450885851863,-0.14285714285714285,7,0,6,1
IRN,16,-0.003963488333066487,0.0,5,1,3,1
IRN,17,0.0013016525722952792,,2,0,2,0
IRN,18,0.0005448414046452159,0.0,4,0,4,0
IRN,19,0.055986883083566294,0.6,5,4,0,1
IRN,20,0.0022285916845289637,0.2222222222222222,9,3,5,1
IRN,21,0.010749933838914505,0.2222222222222222,9,2,7,0
IRN,22,0.007262744083042932,0.0,8,1,6,1
IRN,23,-0.055051993460378056,-0.75,8,0,2,6
IRN,24,0.011471547154352738,0.16666666666666666,6,1,5,0
IRN,25,-0.004912190705997201,-0.3333333333333333,3,0,2,1
IRQ,1,-0.025564989980763266,-0.8,5,0,1,4
IRQ,2,0.008405737029131102,0.5,4,2,2,0
IRQ,3,,,0,0,0,0
IRQ,4,-3.2083662640470664e-17,,1,0,1,0
IRQ,5,,,0,0,0,0
IRQ,6,,,0,0,0,0
IRQ,8,,,0,0,0,0
IRQ,9,,,0,0,0,0
IRQ,10,-3.2528582193330568e-18,,1,0,1,0
IRQ,11,,,0,0,0,0
IRQ,12,0.0022946009389670867,,2,0,2,0
IRQ,13,0.038244168729673164,,2,1,1,0
IRQ,14,-0.023705092449951014,-0.3333333333333333,3,0,2,1
IRQ,15,0.030884095345281658,0.2,5,1,4,0
IRQ,16,0.006391071046408,0.25,4,1,3,0
IRQ,17,-0.0033593458979930928,,1,0,1,0
IRQ,18,-0.019938418530308612,-0.3333333333333333,3,1,0,2
IRQ,19,0.005441036977263021,0.2,5,1,4,0
IRQ,20,0.014011913454956103,0.3333333333333333,9,3,6,0
IRQ,21,4.584494484307208e-05,0.2222222222222222,9,3,5,1
IRQ,22,0.00656664903134763,0.25,8,2,6,0
IRQ,23,-0.033103056371265115,0.0,8,2,4,2
IRQ,24,0.0007045551788531302,0.0,6,0,6,0
IRQ,25,0.006496432229878672,,2,1,1,0
ISL,1,-0.0010060130745422446,0.0,5,0,5,0
ISL,2,0.0010247918443289006,0.0,4,0,4,0
ISL,3,,,0,0,0,0
ISL,4,-3.872248505889319e-17,,1,0,1,0
ISL,5,,,0,0,0,0
ISL,6,,,0,0,0,0
ISL,8,,,0,0,0,0
ISL,9,,,0,0,0,0
ISL,10,-0.10488324825840808,,1,0,0,1
ISL,11,,,0,0,0,0
ISL,12,0.015648695274492124,0.25,4,1,3,0
ISL,13,0.0006162847868003252,,2,0,2,0
ISL,14,0.0006936908991412266,0.0,3,0,3,0
ISL,15,-0.0058354631202011745,-0.2,5,1,2,2
ISL,16,-0.0026706384164805236,-0.25,4,0,3,1
ISL,17,4.826155691725341e-17,,1,0,1,0
ISL,18,0.0010612877121759486,0.0,3,0,3,0
ISL,19,-0.0064593643198072774,0.0,5,1,3,1
ISL,20,0.002410482527054403,0.1111111111111111,9,2,6,1
ISL,21,-0.0064555245385622875,-0.3333333333333333,9,1,4,4
ISL,22,0.0005965971511116968,0.0,8,0,8,0
ISL,23,-0.020280299617754127,-0.25,8,1,4,3
ISL,24,-0.011878759357772772,-0.3333333333333333,6,1,2,3
ISL,25,-0.011025634981691766,,2,0,1,1
KGZ,1,-0.0015962027456044403,0.0,5,1,3,1
KGZ,2,0.004015278335674437,0.2,5,1,4,0
KGZ,3,,,0,0,0,0
KGZ,4,0.0017508109937187512,,2,0,2,0
KGZ,5,0.0003967536387183305,,1,0,1,0
KGZ,6,-0.0036058126843176216,,1,0,1,0
KGZ,8,,,0,0,0,0
KGZ,9,,,0,0,0,0
KGZ,10,-0.03593609302878657,,1,0,0,1
KGZ,11,,,0,0,0,0
KGZ,12,-0.0043170382639501235,-0.3333333333333333,3,0,2,1
KGZ,13,0.014392713691525868,,2,1,1,0
KGZ,14,-0.0026298994351601607,-0.4,5,0,3,2
KGZ,15,-0.005611448061776108,-0.14285714285714285,7,0,6,1
KGZ,16,-0.020801162751423147,-0.2,5,1,2,2
KGZ,17,-0.0027244054228829613,,2,0,2,0
KGZ,18,0.0019974346837660605,0.0,4,0,4,0
KGZ,19,-0.010105561240354896,-0.4,5,0,3,2
KGZ,20,0.0030316732692957926,0.0,9,2,5,2
KGZ,21,-0.027891680663267485,-0.7777777777777778,9,0,2,7
KGZ,22,-0.0033788291857458066,-0.125,8,1,5,2
KGZ,23,-0.004597086858609485,-0.25,8,0,6,2
KGZ,24,-0.021129027054067707,-0.6666666666666666,6,0,2,4
KGZ,25,-0.008449972036360576,-0.6666666666666666,3,0,1,2
KHM,1,-0.0027318637802538548,0.0,5,0,5,0
KHM,2,-0.0012203028169616187,-0.2,5,0,4,1
KHM,3,,,0,0,0,0
KHM,4,0.0025422848341758986,,2,0,2,0
KHM,5,,,0,0,0,0
KHM,6,0.0050845696683517825,,1,0,1,0
KHM,8,,,0,0,0,0
KHM,9,,,0,0,0,0
KHM,10,3.442797501405181e-17,,1,0,1,0
KHM,11,,,0,0,0,0
KHM,12,-0.002624223874717251,0.0,3,0,3,0
KHM,13,-0.014462149663577891,,2,0,1,1
KHM,14,0.005483283933744983,0.2,5,1,4,0
KHM,15,-0.0008406083315885673,0.0,7,1,5,1
KHM,16,-0.007185997303102569,-0.6,5,0,2,3
KHM,17,0.004226069262847781,,2,0,2,0
KHM,18,0.0003894844567062972,0.0,4,0,4,0
KHM,19,0.01640410462453655,0.2,5,1,4,0
KHM,20,-0.004175450851369768,-0.1111111111111111,9,0,8,1
KHM,21,-0.005333216255916525,-0.1111111111111111,9,0,8,1
KHM,22,-0.0029071063047254276,0.0,8,1,6,1
KHM,23,-0.03554531613268501,-0.25,8,0,6,2
KHM,24,-0.01334520130739407,-0.3333333333333333,6,0,4,2
KHM,25,-0.002533912717915466,0.0,3,0,3,0
KIR,1,1.744385502484535e-17,,1,0,1,0
KIR,2,1.687641752875337e-17,,2,0,2,0
KIR,3,,,0,0,0,0
KIR,4,,,0,0,0,0
KIR,5,,,0,0,0,0
KIR,6,,,0,0,0,0
KIR,8,,,0,0,0,0
KIR,9,,,0,0,0,0
KIR,10,,,0,0,0,0
KIR,11,,,0,0,0,0
KIR,12,0.0020970266040687574,,2,0,2,0
KIR,13,,,0,0,0,0
KIR,14,,,0,0,0,0
KIR,15,,,0,0,0,0
KIR,16,,,0,0,0,0
KIR,17,,,0,0,0,0
KIR,18,,,0,0,0,0
KIR,19,,,0,0,0,0
KIR,20,-0.024871698375286803,,1,0,0,1
KIR,21,0.05132648352418748,,1,1,0,0
KIR,22,2.4652342212201652e-17,,2,0,2,0
KIR,23,-1.484852186464273e-17,0.0,3,0,3,0
KIR,24,0.025663241762093725,,2,1,1,0
KIR,25,,,0,0,0,0
KNA,1,1.744385502484535e-17,,1,0,1,0
KNA,2,-0.0038198247128010307,-0.3333333333333333,3,0,2,1
KNA,3,,,0,0,0,0
KNA,4,-0.005118671738783844,,1,0,1,0
KNA,5,,,0,0,0,0
KNA,6,-0.005118671738783844,,1,0,1,0
KNA,8,,,0,0,0,0
KNA,9,,,0,0,0,0
KNA,10,,,0,0,0,0
KNA,11,,,0,0,0,0
KNA,12,-4.024827747784307e-18,,2,0,2,0
KNA,13,,,0,0,0,0
KNA,14,0.0007907921302042754,,2,0,2,0
KNA,15,0.0021870574298272437,,2,0,2,0
KNA,16,-0.011459474138403125,,1,0,0,1
KNA,17,-0.0028480332596587618,,1,0,1,0
KNA,18,-0.00512771318484499,,1,0,1,0
KNA,19,,,0,0,0,0
KNA,20,-7.785922015484823e-18,,1,0,1,0
KNA,21,0.026089221033434296,,1,1,0,0
KNA,22,2.4652342212201652e-17,,2,0,2,0
KNA,23,-1.484852186464273e-17,0.0,3,0,3,0
KNA,24,0.013044610516717134,,2,1,1,0
KNA,25,-0.0009111681107375604,,1,0,1,0
LAO,1,-0.00557347550125513,-0.4,5,0,3,2
LAO,2,9.438872250418143e-05,0.0,4,0,4,0
LAO,3,,,0,0,0,0
LAO,4,0.007426358022413702,,1,0,1,0
LAO,5,-0.015619829588033533,,1,0,0,1
LAO,6,,,0,0,0,0
LAO,8,,,0,0,0,0
LAO,9,,,0,0,0,0
LAO,10,0.002772350647346168,,1,0,1,0
LAO,11,,,0,0,0,0
LAO,12,0.0030985915492956323,,2,0,2,0
LAO,13,0.009141557670867733,,2,1,1,0
LAO,14,0.03427301017638603,0.3333333333333333,3,1,2,0
LAO,15,0.0031329575613410995,0.4,5,2,3,0
LAO,16,0.012563293341907741,0.25,4,1,3,0
LAO,17,0.006072663738680318,,1,0,1,0
LAO,18,-0.007458609889314332,-0.3333333333333333,3,0,2,1
LAO,19,-0.03167895918210011,-1.0,5,0,0,5
LAO,20,0.0025082958023428994,0.1111111111111111,9,1,8,0
LAO,21,-0.0068527834146607045,-0.1111111111111111,9,2,4,3
LAO,22,-0.003430713215135219,-0.125,8,2,3,3
LAO,23,0.0004889243983618354,0.0,8,1,6,1
LAO,24,-0.002548790883756953,-0.16666666666666666,6,0,5,1
LAO,25,0.05492703525926222,,2,1,1,0
LBN,1,0.009613365000180802,0.2,5,1,4,0
LBN,2,-0.014026917882304967,-0.4,5,0,3,2
LBN,3,,,0,0,0,0
LBN,4,0.004405568421208459,,2,0,2,0
LBN,5,,,0,0,0,0
LBN,6,0.0011683665463435352,,1,0,1,0
LBN,8,,,0,0,0,0
LBN,9,,,0,0,0,0
LBN,10,0.04306384672209375,,1,1,0,0
LBN,11,,,0,0,0,0
LBN,12,0.0011619718309858727,,2,0,2,0
LBN,13,0.0552409153884128,,2,2,0,0
LBN,14,0.008106587764154636,0.6,5,3,2,0
LBN,15,0.0021383423457234396,0.14285714285714285,7,1,6,0
LBN,16,-0.005823200656391969,-0.2,5,1,2,2
LBN,17,0.013769001580057444,,2,1,1,0
LBN,18,-0.011433332642448644,-0.25,4,0,3,1
LBN,19,0.02252202176194134,0.6,5,3,2,0
LBN,20,0.0003745947206538914,0.1111111111111111,9,1,8,0
LBN,21,0.0019658208496916695,-0.2222222222222222,9,2,3,4
LBN,22,0.00043455477847318595,0.125,8,1,7,0
LBN,23,-0.011951372762406895,-0.125,8,1,5,2
LBN,24,0.0001549101281971508,0.0,6,1,4,1
LBN,25,0.03444537895390491,0.6666666666666666,3,2,1,0
LBR,1,-0.0019305577185751012,0.0,5,0,5,0
LBR,2,0.00522394761313934,0.2,5,1,4,0
LBR,3,,,0,0,0,0
LBR,4,0.0023697364162314216,,2,0,2,0
LBR,5,,,0,0,0,0
LBR,6,0.004739472832462833,,1,0,1,0
LBR,8,,,0,0,0,0
LBR,9,,,0,0,0,0
LBR,10,1.232587170417498e-17,,1,0,1,0
LBR,11,,,0,0,0,0
LBR,12,4.091231786516179e-18,,2,0,2,0
LBR,13,-0.0029787098028667535,,2,0,2,0
LBR,14,-0.0016974831700954994,0.0,5,0,5,0
LBR,15,0.0016913229796670117,0.0,7,1,5,1
LBR,16,0.0034714769716828364,0.0,5,1,3,1
LBR,17,0.0012524320075808734,,2,0,2,0
LBR,18,-0.003026823369403917,-0.25,4,0,3,1
LBR,19,0.0302978236797667,0.4,5,3,1,1
LBR,20,0.005007941031665091,0.1111111111111111,9,2,6,1
LBR,21,-0.008205864756142928,-0.2222222222222222,9,0,7,2
LBR,22,5.924036048297504e-05,0.0,8,0,8,0
LBR,23,-2.3659982671272246e-18,0.0,8,0,8,0
LBR,24,-0.0013413740931579766,-0.16666666666666666,6,0,5,1
LBR,25,-0.0005587651029484842,0.0,3,0,3,0
LBY,1,-0.018737259720160652,-0.2,5,0,4,1
LBY,2,0.007313524668728096,0.5,4,2,2,0
LBY,3,,,0,0,0,0
LBY,4,1.387015436622207e-17,,1,0,1,0
LBY,5,,,0,0,0,0
LBY,6,,,0,0,0,0
LBY,8,,,0,0,0,0
LBY,9,,,0,0,0,0
LBY,10,-0.007232219080033937,,1,0,1,0
LBY,11,,,0,0,0,0
LBY,12,-1.9340225195949113e-18,,2,0,2,0
LBY,13,0.023633326626751678,,2,1,1,0
LBY,14,-0.00877356034689307,-0.3333333333333333,3,0,2,1
LBY,15,0.00889326419209201,-0.2,5,1,2,2
LBY,16,0.0028259907832943352,0.25,4,1,3,0
LBY,17,-0.004479127863989398,,1,0,1,0
LBY,18,0.0016335439606431342,0.0,3,0,3,0
