iso3,category,year,category_score
HUN,Political foundations,2018,0.5272408451
HUN,Rule of law,2018,0.5333359552
HUN,State capacity,2018,0.6267616233
IDN,Accountability,2018,0.5419858874
IDN,Economic and fiscal governance,2018,0.5242394785
IDN,Political foundations,2018,0.4620675973
IDN,Rule of law,2018,0.4844150214
IDN,State capacity,2018,0.5349465207
IMN,Accountability,2018,0.5037558685
IMN,Economic and fiscal governance,2018,0.0205399061
IMN,Political foundations,2018,0.5457746479
IMN,Rule of law,2018,0.9913446055
IMN,State capacity,2018,0.6656194215
IND,Accountability,2018,0.4894826519
IND,Economic and fiscal governance,2018,0.4591862853
IND,Political foundations,2018,0.3974234925
IND,Rule of law,2018,0.46683974
IND,State capacity,2018,0.5067127841
IRL,Accountability,2018,0.6932713109
IRL,Economic and fiscal governance,2018,0.6713290173
IRL,Political foundations,2018,0.6787491453
IRL,Rule of law,2018,0.7110292093
IRL,State capacity,2018,0.6901066095
IRN,Accountability,2018,0.3450171743
IRN,Economic and fiscal governance,2018,0.3019113574
IRN,Political foundations,2018,0.3895175116
IRN,Rule of law,2018,0.393023799
IRN,State capacity,2018,0.4687467179
IRQ,Accountability,2018,0.4401942974
IRQ,Economic and fiscal governance,2018,0.3204290289
IRQ,Political foundations,2018,0.330420427
IRQ,Rule of law,2018,0.3540541515
IRQ,State capacity,2018,0.3233908801
ISL,Accountability,2018,0.6690221022
ISL,Economic and fiscal governance,2018,0.6052144833
ISL,Political foundations,2018,0.7054319064
ISL,Rule of law,2018,0.7339486533
ISL,State capacity,2018,0.6931563506
ISR,Accountability,2018,0.5821280901
ISR,Economic and fiscal governance,2018,0.5774966674
ISR,Political foundations,2018,0.4604381451
ISR,Rule of law,2018,0.6181267529
ISR,State capacity,2018,0.6107147902
ITA,Accountability,2018,0.6632912062
ITA,Economic and fiscal governance,2018,0.6469735109
ITA,Political foundations,2018,0.6242291565
ITA,Rule of law,2018,0.6172768401
ITA,State capacity,2018,0.6327663963
JAM,Accountability,2018,0.5984481419
JAM,Economic and fiscal governance,2018,0.5048669643
JAM,Political foundations,2018,0.6067072403
JAM,Rule of law,2018,0.5669770563
JAM,State capacity,2018,0.5347389988
JOR,Accountability,2018,0.4494809791
JOR,Economic and fiscal governance,2018,0.5415659938
JOR,Political foundations,2018,0.4929305056
JOR,Rule of law,2018,0.5447688958
JOR,State capacity,2018,0.5071352968
JPN,Accountability,2018,0.6506107498
JPN,Economic and fiscal governance,2018,0.6860248151
JPN,Political foundations,2018,0.6586181451
JPN,Rule of law,2018,0.7139534432
JPN,State capacity,2018,0.6926205437
KAZ,Accountability,2018,0.3428722413
KAZ,Economic and fiscal governance,2018,0.476816463
KAZ,Political foundations,2018,0.4358986698
KAZ,Rule of law,2018,0.4125047103
KAZ,State capacity,2018,0.5368936187
KEN,Accountability,2018,0.5252125104
KEN,Economic and fiscal governance,2018,0.5069954922
KEN,Political foundations,2018,0.3935999574
KEN,Rule of law,2018,0.4374407688
KEN,State capacity,2018,0.425623273
KGZ,Accountability,2018,0.4835022349
KGZ,Economic and fiscal governance,2018,0.5000379071
KGZ,Political foundations,2018,0.4821057365
KGZ,Rule of law,2018,0.4195077895
KGZ,State capacity,2018,0.5130330761
KHM,Accountability,2018,0.2949012643
KHM,Economic and fiscal governance,2018,0.4408391645
KHM,Political foundations,2018,0.4285785007
KHM,Rule of law,2018,0.320097987
KHM,State capacity,2018,0.3754329418
KIR,Accountability,2018,0.6370908691
KIR,Economic and fiscal governance,2018,0.2465267538
KIR,Political foundations,2018,0.5745565048
KIR,Rule of law,2018,0.5356707311
KIR,State capacity,2018,0.374763874
KNA,Accountability,2018,0.5266358284
KNA,Economic and fiscal governance,2018,0.3917352355
KNA,Political foundations,2018,0.5690407549
KNA,Rule of law,2018,0.5845394043
KNA,State capacity,2018,0.6452186142
KOR,Accountability,2018,0.6571058649
KOR,Economic and fiscal governance,2018,0.6282156079
KOR,Political foundations,2018,0.6329717314
KOR,Rule of law,2018,0.6596685168
KOR,State capacity,2018,0.6997691951
KWT,Accountability,2018,0.4619907425
KWT,Economic and fiscal governance,2018,0.4112768003
KWT,Political foundations,2018,0.5053614227
KWT,Rule of law,2018,0.528207206
KWT,State capacity,2018,0.5376810284
LAO,Accountability,2018,0.2729009059
LAO,Economic and fiscal governance,2018,0.3238634411
LAO,Political foundations,2018,0.4492403991
LAO,Rule of law,2018,0.3597383928
LAO,State capacity,2018,0.4006212676
LBN,Accountability,2018,0.4493582187
LBN,Economic and fiscal governance,2018,0.4335432875
LBN,Political foundations,2018,0.4050817017
LBN,Rule of law,2018,0.4079019523
LBN,State capacity,2018,0.3645972765
LBR,Accountability,2018,0.5135744071
LBR,Economic and fiscal governance,2018,0.4306996433
LBR,Political foundations,2018,0.5177298821
LBR,Rule of law,2018,0.4564593882
LBR,State capacity,2018,0.3604102405
LBY,Accountability,2018,0.413539746
LBY,Economic and fiscal governance,2018,0.2749584025
LBY,Political foundations,2018,0.3715551979
LBY,Rule of law,2018,0.3632343855
LBY,State capacity,2018,0.2307149876
LCA,Accountability,2018,0.5784382706
LCA,Economic and fiscal governance,2018,0.4024131053
LCA,Political foundations,2018,0.5622625431
LCA,Rule of law,2018,0.5733174606
LCA,State capacity,2018,0.4836832048
LIE,Accountability,2018,0.6241044942
LIE,Economic and fiscal governance,2018,0.7702110079
LIE,Political foundations,2018,0.5976958313
LIE,Rule of law,2018,0.7038604384
LIE,State capacity,2018,0.667754938
LKA,Accountability,2018,0.5169022801
LKA,Economic and fiscal governance,2018,0.4566959512
LKA,Political foundations,2018,0.4663366408
LKA,Rule of law,2018,0.5113301103
LKA,State capacity,2018,0.4940823721
LSO,Accountability,2018,0.5322411127
LSO,Economic and fiscal governance,2018,0.4190643228
LSO,Political foundations,2018,0.5092096555
LSO,Rule of law,2018,0.4742488882
LSO,State capacity,2018,0.4125396216
LTU,Accountability,2018,0.6249940512
LTU,Economic and fiscal governance,2018,0.6929123554
LTU,Political foundations,2018,0.6064401595
LTU,Rule of law,2018,0.63527206
LTU,State capacity,2018,0.6651100732
LUX,Accountability,2018,0.7061285105
LUX,Economic and fiscal governance,2018,0.7290548484
LUX,Political foundations,2018,0.6742967265
LUX,Rule of law,2018,0.7263812039
LUX,State capacity,2018,0.7007349662
LVA,Accountability,2018,0.6317864526
LVA,Economic and fiscal governance,2018,0.6900578674
LVA,Political foundations,2018,0.5477082706
LVA,Rule of law,2018,0.640204141
LVA,State capacity,2018,0.6452726171
MAC,Accountability,2018,0.5836363642
MAC,Economic and fiscal governance,2018,0.616541194
MAC,Political foundations,2018,0.5826343263
MAC,Rule of law,2018,0.9611513688
MAC,State capacity,2018,0.5975616678
MAF,Accountability,2018,0.5037558685
MAF,Economic and fiscal governance,2018,0.0205399061
MAF,Political foundations,2018,0.5457746479
MAF,Rule of law,2018,0.08474235105
MAF,State capacity,2018,0.6595489954
MAR,Accountability,2018,0.4461124708
MAR,Economic and fiscal governance,2018,0.4695304414
MAR,Political foundations,2018,0.4803047062
MAR,Rule of law,2018,0.4661725025
MAR,State capacity,2018,0.500852232
MCO,Accountability,2018,0.5942656646
MCO,Economic and fiscal governance,2018,0.5255841049
MCO,Political foundations,2018,0.5994838705
MCO,Rule of law,2018,0.8245052052
MCO,State capacity,2018,0.7511599328
MDA,Accountability,2018,0.50597552
MDA,Economic and fiscal governance,2018,0.4762478517
MDA,Political foundations,2018,0.4877927843
MDA,Rule of law,2018,0.4641578225
MDA,State capacity,2018,0.527418799
MDG,Accountability,2018,0.480689164
MDG,Economic and fiscal governance,2018,0.4105538613
MDG,Political foundations,2018,0.428552637
MDG,Rule of law,2018,0.4011807412
MDG,State capacity,2018,0.310465496
MDV,Accountability,2018,0.3959352438
MDV,Economic and fiscal governance,2018,0.411571379
MDV,Political foundations,2018,0.4291191038
MDV,Rule of law,2018,0.4028216892
MDV,State capacity,2018,0.4620574069
MEX,Accountability,2018,0.5346286769
MEX,Economic and fiscal governance,2018,0.5421416746
MEX,Political foundations,2018,0.4821638949
MEX,Rule of law,2018,0.4098208641
MEX,State capacity,2018,0.5436550494
MHL,Accountability,2018,0.6321964202
MHL,Economic and fiscal governance,2018,0.2348978482
MHL,Political foundations,2018,0.5824102031
MHL,Rule of law,2018,0.5601882799
MHL,State capacity,2018,0.3677826061
MKD,Accountability,2018,0.5156852189
MKD,Economic and fiscal governance,2018,0.5203537134
MKD,Political foundations,2018,0.4797499866
MKD,Rule of law,2018,0.4868442557
MKD,State capacity,2018,0.5283630167
MLI,Accountability,2018,0.480996625
MLI,Economic and fiscal governance,2018,0.4867153218
MLI,Political foundations,2018,0.3002067283
MLI,Rule of law,2018,0.4659465946
MLI,State capacity,2018,0.3333014517
MLT,Accountability,2018,0.5887304534
MLT,Economic and fiscal governance,2018,0.6410353938
MLT,Political foundations,2018,0.6454292984
MLT,Rule of law,2018,0.6126755439
MLT,State capacity,2018,0.6062622458
MMR,Accountability,2018,0.4240123408
MMR,Economic and fiscal governance,2018,0.3797727276
MMR,Political foundations,2018,0.3783265306
MMR,Rule of law,2018,0.4048574627
MMR,State capacity,2018,0.4117556799
MNE,Accountability,2018,0.5285865828
MNE,Economic and fiscal governance,2018,0.5825150401
MNE,Political foundations,2018,0.5049818773
MNE,Rule of law,2018,0.5391278075
MNE,State capacity,2018,0.5543622183
MNG,Accountability,2018,0.5582392086
MNG,Economic and fiscal governance,2018,0.5037034365
MNG,Political foundations,2018,0.5825245846
MNG,Rule of law,2018,0.5137785036
MNG,State capacity,2018,0.5813833144
MNP,Accountability,2018,0.5037558685
MNP,Economic and fiscal governance,2018,0.0205399061
MNP,Political foundations,2018,0.5457746479
MNP,State capacity,2018,0.6279686107
MOZ,Accountability,2018,0.4569023037
MOZ,Economic and fiscal governance,2018,0.4236290984
MOZ,Political foundations,2018,0.4869941949
MOZ,Rule of law,2018,0.4290435145
MOZ,State capacity,2018,0.3603916112
MRT,Accountability,2018,0.386235819
MRT,Economic and fiscal governance,2018,0.4297648583
MRT,Political foundations,2018,0.3870806895
MRT,Rule of law,2018,0.4006009944
MRT,State capacity,2018,0.3897877161
MUS,Accountability,2018,0.6017034051
MUS,Economic and fiscal governance,2018,0.5665029328
MUS,Political foundations,2018,0.5755642848
MUS,Rule of law,2018,0.5866977373
MUS,State capacity,2018,0.5801515956
MWI,Accountability,2018,0.5379059526
MWI,Economic and fiscal governance,2018,0.4400737537
MWI,Political foundations,2018,0.4762599965
MWI,Rule of law,2018,0.4912875336
MWI,State capacity,2018,0.4434773748
MYS,Accountability,2018,0.4673347845
MYS,Economic and fiscal governance,2018,0.4402174888
MYS,Political foundations,2018,0.5475168896
MYS,Rule of law,2018,0.5235119442
MYS,State capacity,2018,0.5553828399
NAM,Accountability,2018,0.5818961266
NAM,Economic and fiscal governance,2018,0.4448909371
NAM,Political foundations,2018,0.5799124523
NAM,Rule of law,2018,0.5779861273
NAM,State capacity,2018,0.5114370743
NCL,Accountability,2018,0.5037558685
NCL,Economic and fiscal governance,2018,0.1695110456
NCL,Political foundations,2018,0.5762177785
NCL,Rule of law,2018,0.4736312399
NCL,State capacity,2018,0.6143112433
NER,Accountability,2018,0.5311716328
NER,Economic and fiscal governance,2018,0.4254844383
NER,Political foundations,2018,0.3810314871
NER,Rule of law,2018,0.4817086554
NER,State capacity,2018,0.3482398023
NGA,Accountability,2018,0.5015022574
NGA,Economic and fiscal governance,2018,0.4607704697
NGA,Political foundations,2018,0.3405670019
NGA,Rule of law,2018,0.3891299932
NGA,State capacity,2018,0.3512827771
NIC,Accountability,2018,0.2935885174
NIC,Economic and fiscal governance,2018,0.4604490822
NIC,Political foundations,2018,0.4188424391
NIC,Rule of law,2018,0.3195942536
NIC,State capacity,2018,0.4265647144
NLD,Accountability,2018,0.7024764133
NLD,Economic and fiscal governance,2018,0.7101820554
NLD,Political foundations,2018,0.645909071
NLD,Rule of law,2018,0.7508591199
NLD,State capacity,2018,0.7298349951
NOR,Accountability,2018,0.7428947768
NOR,Economic and fiscal governance,2018,0.6496091445
NOR,Political foundations,2018,0.6794318898
NOR,Rule of law,2018,0.7831319721
NOR,State capacity,2018,0.7296219436
NPL,Accountability,2018,0.5510694023
NPL,Economic and fiscal governance,2018,0.4992291509
NPL,Political foundations,2018,0.4781362453
NPL,Rule of law,2018,0.4706889455
NPL,State capacity,2018,0.4551953121
NRU,Accountability,2018,0.6018961801
NRU,Economic and fiscal governance,2018,0.3425742768
NRU,Political foundations,2018,0.5683303535
NRU,Rule of law,2018,0.5529476135
NRU,State capacity,2018,0.5445774907
NZL,Accountability,2018,0.6819714409
NZL,Economic and fiscal governance,2018,0.6668635517
NZL,Political foundations,2018,0.6628114561
NZL,Rule of law,2018,0.7664572479
NZL,State capacity,2018,0.7164839634
OMN,Accountability,2018,0.3361020056
OMN,Economic and fiscal governance,2018,0.4454184096
OMN,Political foundations,2018,0.5012042462
OMN,Rule of law,2018,0.5231590339
OMN,State capacity,2018,0.5886749511
PAK,Accountability,2018,0.4326870945
PAK,Economic and fiscal governance,2018,0.417092974
PAK,Political foundations,2018,0.3183950236
PAK,Rule of law,2018,0.3772667587
PAK,State capacity,2018,0.3688849761
PAN,Accountability,2018,0.5577861306
PAN,Economic and fiscal governance,2018,0.5119290835
PAN,Political foundations,2018,0.5554367193
PAN,Rule of law,2018,0.4845347743
PAN,State capacity,2018,0.5223787214
PER,Accountability,2018,0.5957375667
PER,Economic and fiscal governance,2018,0.6055320357
PER,Political foundations,2018,0.5045559327
PER,Rule of law,2018,0.4963052932
PER,State capacity,2018,0.5239559196
PHL,Accountability,2018,0.4847933647
PHL,Economic and fiscal governance,2018,0.5289496801
PHL,Political foundations,2018,0.3440955943
PHL,Rule of law,2018,0.3893033633
PHL,State capacity,2018,0.4973847406
PLW,Accountability,2018,0.6345024839
PLW,Economic and fiscal governance,2018,0.3619046383
PLW,Political foundations,2018,0.5824102031
PLW,Rule of law,2018,0.370483201
PLW,State capacity,2018,0.5421937618
PNG,Accountability,2018,0.4893929864
PNG,Economic and fiscal governance,2018,0.4606086646
PNG,Political foundations,2018,0.4557354995
PNG,Rule of law,2018,0.4347628087
PNG,State capacity,2018,0.337240145
POL,Accountability,2018,0.5618986267
POL,Economic and fiscal governance,2018,0.6199444405
POL,Political foundations,2018,0.5843150289
POL,Rule of law,2018,0.5932998741
POL,State capacity,2018,0.6579804184
PRI,Accountability,2018,0.5037558685
PRI,Economic and fiscal governance,2018,0.4823913
PRI,Political foundations,2018,0.5470951437
PRI,Rule of law,2018,0.3949676393
PRI,State capacity,2018,0.5046024229
PRT,Accountability,2018,0.7011112354
PRT,Economic and fiscal governance,2018,0.6579150876
PRT,Political foundations,2018,0.6745965491
PRT,Rule of law,2018,0.6657695099
PRT,State capacity,2018,0.6798802322
PRY,Accountability,2018,0.4982709818
PRY,Economic and fiscal governance,2018,0.5464276411
PRY,Political foundations,2018,0.4815654666
PRY,Rule of law,2018,0.4232901495
PRY,State capacity,2018,0.4558760291
PSE,Accountability,2018,0.4430480203
PSE,Economic and fiscal governance,2018,0.5339575945
PSE,Political foundations,2018,0.4671256584
PSE,Rule of law,2018,0.5538169328
PSE,State capacity,2018,0.3618690404
PYF,Accountability,2018,0.5037558685
PYF,Economic and fiscal governance,2018,0.3695519959
PYF,Political foundations,2018,0.5457746479
PYF,Rule of law,2018,0.9486714976
PYF,State capacity,2018,0.6608728999
QAT,Accountability,2018,0.2447482416
QAT,Economic and fiscal governance,2018,0.3904384136
QAT,Political foundations,2018,0.4798902142
QAT,Rule of law,2018,0.4731549032
QAT,State capacity,2018,0.5729258106
ROU,Accountability,2018,0.5208315434
ROU,Economic and fiscal governance,2018,0.6115944419
ROU,Political foundations,2018,0.5735457612
ROU,Rule of law,2018,0.5624679614
ROU,State capacity,2018,0.5868334216
RUS,Accountability,2018,0.3557205544
RUS,Economic and fiscal governance,2018,0.4126529279
RUS,Political foundations,2018,0.4017688204
RUS,Rule of law,2018,0.3763751883
RUS,State capacity,2018,0.5373533044
RWA,Accountability,2018,0.4026288036
RWA,Economic and fiscal governance,2018,0.382267035
RWA,Political foundations,2018,0.3784008994
RWA,Rule of law,2018,0.4053770409
RWA,State capacity,2018,0.5141765027
SAU,Accountability,2018,0.2327885941
SAU,Economic and fiscal governance,2018,0.351175952
SAU,Political foundations,2018,0.3730821554
SAU,Rule of law,2018,0.4109633622
SAU,State capacity,2018,0.4977204837
SDN,Accountability,2018,0.2980324813
SDN,Economic and fiscal governance,2018,0.2465764745
SDN,Political foundations,2018,0.2690905746
SDN,Rule of law,2018,0.2338855814
SDN,State capacity,2018,0.2707744969
SEN,Accountability,2018,0.5849451159
SEN,Economic and fiscal governance,2018,0.5135960839
SEN,Political foundations,2018,0.5458469401
SEN,Rule of law,2018,0.5479463677
SEN,State capacity,2018,0.4591301018
SGP,Accountability,2018,0.4800497111
SGP,Economic and fiscal governance,2018,0.5649930728
SGP,Political foundations,2018,0.6096831508
SGP,Rule of law,2018,0.696443501
SGP,State capacity,2018,0.7222425181
SLB,Accountability,2018,0.5326222145
